,CO_ENTIDADE,NO_ENTIDADE,END,BAIRRO,LAT,LON,CEP,MUN,UF,PAIS,CO_MUNICIPIO,TP_DEPENDENCIA,IN_CONVENIADA_PP,IN_AGUA_FILTRADA,IN_ESGOTO_REDE_PUBLICA,IN_LABORATORIO_INFORMATICA,IN_LABORATORIO_CIENCIAS,IN_QUADRA_ESPORTES,IN_BIBLIOTECA,IN_PARQUE_INFANTIL,IN_DEPENDENCIAS_PNE,IN_PATIO_COBERTO,IN_PATIO_DESCOBERTO,IN_INTERNET,QT_FUNCIONARIOS,IN_ALIMENTACAO,TP_AEE,TP_ATIVIDADE_COMPLEMENTAR,IN_ESPECIAL_EXCLUSIVA,IN_PROFISSIONALIZANTE,IDEB14_17,PROJ14_17,IDEB58_17,PROJ58_17,docentes,docentes_superior,docentes_especializ,docentes_mestrado,docentes_doutorado,docentes_posnenhum,docentes_continuada,IN_BRAILLE,IN_RECURSOS_BAIXA_VISAO,IN_PROCESSOS_MENTAIS,IN_ORIENTACAO_MOBILIDADE,IN_SINAIS,IN_COMUNICACAO_ALT_AUMENT,IN_ENRIQ_CURRICULAR,IN_SOROBAN,IN_INFORMATICA_ACESSIVEL,IN_PORT_ESCRITA,IN_AUTONOMIA_ESCOLAR,IN_DISC_LINGUA_INGLES,IN_DISC_LINGUA_ESPANHOL,IN_DISC_LINGUA_FRANCES,IN_DISC_ATENDIMENTO_ESPECIAIS,IN_DISC_DIVER_SOCIO_CULTURAL,ID_MATRICULA,CO_ESCOLA,media_enem,NU_DDD,NU_TELEFONE,ATU_INF,ATU_FUN,ATU_MED,tap_F14,tap_F04,tap_FUN,tap_MED,tre_FUN,tre_F14,tre_F04,tre_MED,tab_FUN,tab_F14,tab_F04,tab_MED,TDI_FUN,TDI_MED
874,43208894,EEI ARTE EM FOCO,"Rua Padre João Batista Reus, 3317, Cavalhada, Porto Alegre - RS, 91920-001, Brazil",Cavalhada,-30.108759999999997,-51.2302,91920-001,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,,,51,32425508,8.3,,,,,,,,,,,,,,,,
875,43208908,EEI PRIMEIROS PASSOS,"Avenida Gomes de Carvalho, 264, Passo das Pedras, Porto Alegre - RS, 91230-060, Brazil",Passo das Pedras,-30.014020000000002,-51.12707,91230-060,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,,,51,33681913,5.3,,,,,,,,,,,,,,,,
876,43208932,ESCOLA INFANTIL AQUARELA,"Rua João Alfredo, 299, Cidade Baixa, Porto Alegre - RS, 90050-230, Brazil",Cidade Baixa,-30.03998,-51.22658,90050-230,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,5,2,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,,,51,33772534,10.8,,,,,,,,,,,,,,,,
877,43208967,EEI DO SESC - SESQUINHO NAVEGANTES,"Avenida Brasil, 483, São Geraldo, Porto Alegre - RS, 90230-061, Brazil",São Geraldo,-30.004890000000003,-51.20263,90230-061,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,10,6,2,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,,,51,33425099,17.7,,,,,,,,,,,,,,,,
878,43209025,EEI ESPACO CRIATIVO,"Avenida Filadélfia, 150, São João, Porto Alegre - RS, 90550-060, Brazil",São João,-30.01557,-51.19311,90550-060,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,,,,,4,3,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,,,51,33256840,10.3,,,,,,,,,,,,,,,,
879,43209041,5200 EEI A CAMINHO DO SOL,"Rua Doutor Antônio Mazzaferro Neto, 443, Hípica, Porto Alegre - RS, 91787-196, Brazil",Hípica,-30.159540000000003,-51.17367,91787-196,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,,,,,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,,,51,32690749,23.0,,,,,,,,,,,,,,,,
880,43209050,EEI DOCE CARAMELO,"Praça João Bergmann, 234, Vila Assunção, Porto Alegre - RS, 91900-070, Brazil",Vila Assunção,-30.103457000000002,-51.2556436,91900-070,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,,,51,32686439,5.6,,,,,,,,,,,,,,,,
881,43209076,EEI ENGENHEIRINHO,"Avenida Coronel Marcos, 163, Pedra Redonda, Porto Alegre - RS, 91760-000, Brazil",Pedra Redonda,-30.122690000000002,-51.25466,91760-000,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,,4,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,,,51,32682707,6.0,,,,,,,,,,,,,,,,
882,43209130,ESCOLA EDUCACAO INFANTIL ARTE CARINHO,"Rua Doutor Eduardo Chartier, 463, Higienópolis, Porto Alegre - RS, 90520-100, Brazil",Higienópolis,-30.01278,-51.18073,90520-100,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,,,,,8,4,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,,,51,33435261,12.4,,,,,,,,,,,,,,,,
883,43209220,ESC EDUC INF SEMENTINHA DE VIDA,"Rua Almirante Gonçalves, 84, Menino Deus, Porto Alegre - RS, 90160-040, Brazil",Menino Deus,-30.05883,-51.22061,90160-040,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,,,,,6,2,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,,,51,30289211,8.7,,,,,,,,,,,,,,,,
884,43209254,5142 IEI CRESCER COM LAZER,"Avenida Irmão Faustino João, 62, Mário Quintana, Porto Alegre - RS, 91250-690, Brazil",Mário Quintana,-30.020843199999998,-51.0939351,91250-690,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,,,,,9,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,,,51,33406253,17.7,,,,,,,,,,,,,,,,
885,43209262,BIZUCA ESCOLA DE EDUCACAO INFANTIL,"Avenida Engenheiro Ludolfo Bohel, 482, Teresópolis, Porto Alegre - RS, 91720-150, Brazil",Teresópolis,-30.08278,-51.20785,91720-150,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,,,,,10,3,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,,,51,33186336,9.3,,,,,,,,,,,,,,,,
886,43209270,EEI GIRASSOL,"Rua Souza Lobo, 1352, Jardim Sabará, Porto Alegre - RS, 91320-321, Brazil",Jardim Sabará,-30.04075,-51.15215,91320-321,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,,,,,7,3,1,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,,,51,33385110,11.7,,,,,,,,,,,,,,,,
887,43209289,INST EDUC INF MAE COMERCIARIA I,"Rua General Vitorino, 113, Centro Histórico, Porto Alegre - RS, 90020-170, Brazil",Centro Histórico,-30.030459999999998,-51.225609999999996,90020-170,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,,,,,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,,,51,32545512,11.0,,,,,,,,,,,,,,,,
888,43209521,CENTRO DE FORMACAO PROFISSIONAL SENAI AUTOMOTIVO PORTO ALEGRE,"Rua dos Maias, 830, Sarandi, Porto Alegre - RS, 91170-200, Brazil",Sarandi,-30.0021782,-51.0979902,91170-200,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,35.0,0.0,0.0,0.0,0.0,1.0,,,,,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,43209521.0,0.0,51,33901500,,,,,,,,,,,,,,,,,
889,43209661,ESC EDUC INF FILHOS DO SABER,"Rua Câncio Gomes, 567, Floresta, Porto Alegre - RS, 90220-060, Brazil",Floresta,-30.018279999999997,-51.20753,90220-060,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,,51,30853004,5.0,,,,,,,,,,,,,,,,
890,43209688,ESCOLA DE EDUCACAO INFANTIL BEIJA-FLOR,"Rua Doutor Oscar Bittencourt, 182, Menino Deus, Porto Alegre - RS, 90850-150, Brazil",Menino Deus,-30.059820000000002,-51.2245,90850-150,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,5,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,,,51,33911360,7.5,,,,,,,,,,,,,,,,
891,43209718,ESC EDUC INF REDENCAO,"Rua Doutor Barcelos, 2750, Cavalhada, Porto Alegre - RS, 91910-251, Brazil",Cavalhada,-30.099809999999998,-51.23255,91910-251,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,,5,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,,,51,32491188,6.8,,,,,,,,,,,,,,,,
892,43209734,CENTRO EDUCACIONAL DESENVOLVER LTDA,"Rua Professor Ivo Corseuil, 68, Petrópolis, Porto Alegre - RS, 90690-410, Brazil",Petrópolis,-30.042820000000003,-51.17889,90690-410,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,,4,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,,,51,35736810,3.5,,,,,,,,,,,,,,,,
893,43209742,COLORINDO O AMANHA,"Rua Anchieta, 137, Glória, Porto Alegre - RS, 90870-010, Brazil",Glória,-30.072229999999998,-51.20732,90870-010,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,4,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,,,51,33365930,9.3,,,,,,,,,,,,,,,,
894,43209823,ESCOLA EDUCACAO INFANTIL ESPACO FELIZ LTDA-ME,"Rua Pedro Ivo, 511, Mont'Serrat, Porto Alegre - RS, 90450-210, Brazil",Mont'Serrat,-30.029690000000002,-51.18922,90450-210,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,8,3,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,,,51,30223239,7.7,,,,,,,,,,,,,,,,
895,43210341,ESC EDUC INF CIA DA CRIANCA,"Rua Dr. João Simplício A. de Carvalho, 607, Vila Ipiranga, Porto Alegre - RS, 91360-260, Brazil",Vila Ipiranga,-30.01915,-51.1582,91360-260,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,,,51,33616852,12.8,,,,,,,,,,,,,,,,
896,43210350,NOSSA CRECHE RECREACOES INFANTIS LTDA,"Avenida Coronel Lucas de Oliveira, 299, Mont'Serrat, Porto Alegre - RS, 90440-010, Brazil",Mont'Serrat,-30.0252,-51.195190000000004,90440-010,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,,,,,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,,,51,33321273,9.5,,,,,,,,,,,,,,,,
897,43210368,EEI FAZENDO ARTE,"Rua Doutor Campos Velho, 1741, Nonoai, Porto Alegre - RS, 90820-001, Brazil",Nonoai,-30.09435,-51.22889,90820-001,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,7,4,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,,,51,32424698,9.8,,,,,,,,,,,,,,,,
898,43210392,CINCO ESTRELINHAS ESC EDUC INF,"Avenida Nova York, 335, Auxiliadora, Porto Alegre - RS, 90550-070, Brazil",Auxiliadora,-30.01915,-51.19509,90550-070,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,,,,,4,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,,,51,30246434,9.5,,,,,,,,,,,,,,,,
899,43210457,5199 EEI MUNDO DA IMAGINACAO,"Avenida Moab Caldas, 402, Santa Tereza, Porto Alegre - RS, 90880-310, Brazil",Santa Tereza,-30.0702667,-51.2174307,90880-310,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,,,,,7,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,,,51,32335309,14.2,,,,,,,,,,,,,,,,
900,43210465,ESC EDUC INF PEQUENINOS,"Rua Frei Henrique Golland Trindade, 330, Boa Vista, Porto Alegre - RS, 90480-140, Brazil",Boa Vista,-30.02229,-51.17814,90480-140,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,,,,,8,2,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,,,51,30190473,13.2,,,,,,,,,,,,,,,,
901,43210481,BABY KIDS INSTITUICAO EDUCACAO INFANTIL,"Rua Paulo Blaschke, 135, Passo das Pedras, Porto Alegre - RS, 91225-230, Brazil",Passo das Pedras,-30.01173,-51.13256,91225-230,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,,,51,33403087,7.8,,,,,,,,,,,,,,,,
902,43210490,ESCOLA DE EDUCACAO INFANTIL AMIGO,"Rua Doutor Armando Barbedo, 981, Tristeza, Porto Alegre - RS, 91920-520, Brazil",Tristeza,-30.110229999999998,-51.24946,91920-520,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,4,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,,,51,33121352,6.0,,,,,,,,,,,,,,,,
903,43210538,EEI TIA VERA,"Rua Doutor João Evangelista F. da Costa, 81, Cavalhada, Porto Alegre - RS, 91740-660, Brazil",Cavalhada,-30.102890000000002,-51.23186,91740-660,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,,,,,5,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,,,51,32495172,5.3,,,,,,,,,,,,,,,,
904,43210805,ESC EDUC ESPECIAL BARBARA SYBILLE FISCHINGER,"Rua Marcone, 421, Partenon, Porto Alegre - RS, 91530-160, Brazil",Partenon,-30.05828,-51.16056,91530-160,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,0.0,0.0,0.0,1.0,0.0,,,,,14,13,3,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,,,51,33544700,,,,,,,,,,,,,,,,,
905,43210953,CENTRO DE EDUCACAO INFANTIL CONSTRUINDO SABER,"Avenida Nova York, 130, Auxiliadora, Porto Alegre - RS, 90550-070, Brazil",Auxiliadora,-30.021040000000003,-51.195209999999996,90550-070,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,,,,,14,4,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,,,51,33420387,7.0,,,,,,,,,,,,,,,,
906,43210996,EEI VIVENDO E APRENDENDO,"Avenida Toledo Piza, 690, Sarandi, Porto Alegre - RS, 91120-300, Brazil",Sarandi,-29.98429,-51.13366,91120-300,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,,,51,33640500,9.0,,,,,,,,,,,,,,,,
907,43211011,ESCOLA EDUC INF FLORESTINHA,"Rua Doutor Carlos Niederauer Hofmeister, 754, Restinga, Porto Alegre - RS, 91790-020, Brazil",Restinga,-30.149959999999997,-51.140370000000004,91790-020,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,,,51,32575225,3.5,,,,,,,,,,,,,,,,
908,43211070,ESCOLA EDUC INF CRESCENDO FELIZ,"Rua Derocy Giácomo da Silva, 150, Vila Nova, Porto Alegre - RS, 91750-290, Brazil",Vila Nova,-30.12707,-51.21096,91750-290,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,,,,,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,,,51,32586809,9.5,,,,,,,,,,,,,,,,
909,43211100,5139 IEI ACOMPAR NUCLEO III,"Rua João Paris, 1107, Sarandi, Porto Alegre - RS, 91160-440, Brazil",Sarandi,-29.9883628,-51.1006937,91160-440,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,,,,,6,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,,,51,33673098,21.4,,,,,,,,,,,,,,,,
910,43211119,5141 EEI ABRASCE LOTEAMENTO PAMPA,"Rua Vereador Eloy Martins, 84, Farrapos, Porto Alegre - RS, 90245-020, Brazil",Farrapos,-29.9805848,-51.198347999999996,90245-020,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,15.0,1.0,0.0,0.0,0.0,0.0,,,,,9,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,,,51,33371917,16.4,,,,,,,,,,,,,,,,
911,43211135,5144 EEI TIA MARIAZINHA,"Beco Alegria, 141, Sarandi, Porto Alegre - RS, 91170-591, Brazil",Sarandi,-29.99305,-51.098,91170-591,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,,,,,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,,,51,33871221,11.3,,,,,,,,,,,,,,,,
912,43211143,ESCOLA INFANTIL VIDA DE CRIANCA,"Acesso Três, São João, Porto Alegre - RS, 90550-130, Brazil",São João,-29.98909,-51.173790000000004,90550-130,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,3,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,51,32615487,5.7,,,,,,,,,,,,,,,,
913,43211178,EEI ALGODAO DOCE,"Rua José Ferreira Jardim, 360, Sarandi, Porto Alegre - RS, 91140-480, Brazil",Sarandi,-29.98896,-51.1081,91140-480,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,4,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,,,51,33651809,7.3,,,,,,,,,,,,,,,,
914,43211216,5146 EEI CHACRINHA,"Rua Hortencio Machado de Lima, 60, Restinga, Porto Alegre - RS, 91790-620, Brazil",Restinga,-30.1666855,-51.142107200000005,91790-620,Porto Alegre,RS,BRA,4314902,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,,,,,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,,,51,32412735,13.0,,,,,,,,,,,,,,,,
915,43211224,EEI ESPACO CRIANCA,"Rua Hermeto Bermudez, 475, Rubem Berta, Porto Alegre - RS, 91250-040, Brazil",Rubem Berta,-30.021859999999997,-51.10917,91250-040,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,,,,,3,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,,,51,33913053,11.3,,,,,,,,,,,,,,,,
916,43211240,CENTRO INFANTIL ALGODAO DOCE,"Rua Gomes de Freitas, 230, Jardim Itú, Porto Alegre - RS, 91380-000, Brazil",Jardim Itú,-30.012259999999998,-51.14302,91380-000,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,,,51,33483556,4.3,,,,,,,,,,,,,,,,
917,43211313,EEI GENTE MIUDINHA,"Rua Mali, 787, Vila Ipiranga, Porto Alegre - RS, 91370-230, Brazil",Vila Ipiranga,-30.01803,-51.14893,91370-230,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,,,,,7,2,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,,,51,33447069,12.1,,,,,,,,,,,,,,,,
918,43211330,5145 IEI PRINCESA ISABEL,"Avenida João Pessoa, 2299, Azenha, Porto Alegre - RS, 90040-001, Brazil",Azenha,-30.0497848,-51.210020899999996,90040-001,Porto Alegre,RS,BRA,4314902,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,,,,,5,3,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,,,51,32235030,16.8,,,,,,,,,,,,,,,,
919,43211348,5183 EEI FAVO DE MEL VILA ELIZABETH,"Rua Vidal Barbosa, 1075, Sarandi, Porto Alegre - RS, 91120-340, Brazil",Sarandi,-29.98072,-51.13135,91120-340,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,,,,,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,,,51,33643737,11.6,,,,,,,,,,,,,,,,
920,43211364,EEI EDUCARE,"Rua Vitório Francisco Giordani, 165, Passo das Pedras, Porto Alegre - RS, 91220-490, Brazil",Passo das Pedras,-30.010679999999997,-51.13407,91220-490,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,5,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,,,51,33405089,8.4,,,,,,,,,,,,,,,,
